"id","lat","lng"
17866,38.799387,46.780520
17867,47.133833,-112.117680
17868,56.364220,-178.4049
17869,2.389251,127.550983
17870,-66.531839,-177.879655
17871,-31.602554,-44.25154
17872,-63.609396,26.254075
17873,58.116678,52.364935
17874,-49.21665,-77.560354
17875,68.536717,-59.713300
17876,38.344984,25.327905
17877,56.25758,-132.550645
17878,81.807028,-83.693577
17879,-21.488336,16.424618
17880,-25.245653,-40.786807
17881,71.725143,-146.674031
17882,-15.830400,125.160372
17883,65.238556,136.524130
17884,44.751736,-73.55248
17885,-3.850585,1.604109
17886,-50.386769,-41.22929
17887,67.112955,42.366845
17888,-82.75483,-164.153923
17889,35.783556,3.645038
17890,34.881460,153.373488
17891,-76.127401,-67.562619
17892,52.479562,21.624868
17893,-84.265055,119.645796
17894,1.926611,-147.639784
17895,-83.736927,-37.608458
17896,-62.428408,-136.836621
17897,5.492184,23.731256
17898,46.383483,-84.359746
17899,-51.597545,-77.987766
17900,-85.445751,-140.5767
17901,-3.955769,132.46371
17902,30.962593,-104.617941
17903,-33.72733,-176.99475
17904,45.103334,176.378511
17905,-3.90809,-44.79872
17906,-21.717256,160.601465
17907,-20.299962,119.848025
17908,35.780419,-3.624454
17909,-70.468013,107.649427
17910,-89.357187,3.74393
17911,52.774672,48.69339
17912,-54.489417,178.54477
17913,50.769936,126.780861
17914,-24.668496,63.330373
17915,-8.221079,-167.698623
17916,-85.583262,-65.561875
17917,-29.836904,-163.299566
17918,-51.310631,-49.994641
17919,26.705919,162.462687
17920,29.736983,152.872341
17921,-36.415940,71.300
17922,32.407511,21.243665
17923,-11.430842,122.861338
17924,-43.49764,-180.133525
17925,51.912338,37.566754
17926,83.473278,32.218019
17927,-48.108356,177.423959
17928,-12.198829,-61.38249
17929,-22.391191,35.920698
17930,77.559296,-28.574379
17931,-42.242876,76.211594
17932,25.337612,52.88281
17933,66.913444,126.710891
17934,-63.622727,-70.962038
17935,63.691362,-4.196835
17936,-16.421762,-100.175934
17937,-89.49154,93.741114
17938,22.618626,-150.190300
17939,59.64157,172.19031
17940,-6.330088,0.876193
17941,-41.570298,-113.98208
17942,-31.584397,35.857353
17943,41.511139,84.142536
17944,-32.147929,167.897120
17945,65.58437,-14.234505
17946,44.987919,35.663589
17947,-43.377754,-98.327465
17948,9.760059,-42.946630
17949,-44.738472,-20.970839
17950,-14.269123,67.276000
17951,-28.832410,-78.779583
17952,-87.219659,-49.135677
17953,9.48562,53.652801
17954,31.297450,13.177478
17955,21.529374,-90.208005
17956,-19.742654,177.690286
17957,-57.558318,87.677685
17958,-17.435200,43.441740
17959,-7.140806,-158.523112
17960,11.969199,45.738812
17961,26.178062,-61.797575
17962,6.635985,-106.448476
17963,-54.997100,147.664033
17964,71.284424,-138.758136
17965,2.90477,-105.869995
17966,-7.711402,-156.70474
17967,-39.399285,-122.141017
17968,-47.927472,-87.149784
17969,50.46644,99.373591
17970,33.718197,-171.310061
17971,-9.651217,126.738269
17972,-0.480716,-71.659811
17973,-9.609528,28.492717
17974,-65.527990,19.539352
17975,-68.687072,-79.259584
17976,49.955833,-118.129158
17977,-14.886926,-57.719088
17978,-62.640714,172.842606
17979,-59.659433,-101.222198
17980,-89.683158,17.950077
17981,-54.640355,31.399294
17982,49.901291,25.892901
17983,-69.284406,57.303904
17984,6.682446,68.891304
17985,24.556422,174.682651
17986,89.812255,-49.241865
17987,32.287223,9.163422
17988,67.700499,-104.649194
17989,-43.554031,-155.383273
17990,48.684651,-99.666095
17991,13.78193,-25.489875
17992,86.831497,9.835301
17993,-48.1414,-36.520379
17994,75.641795,-115.788767
17995,3.137531,-92.379898
17996,35.376166,-100.646146
17997,20.143220,-85.461399
17998,90.419083,114.8464
17999,11.585762,94.503400
18000,-5.130640,91.11113
18001,74.642865,-22.726041
18002,-38.829341,101.133166
18003,-32.783501,-56.144734
18004,63.773378,-43.591023
18005,-86.259044,143.700858
18006,-59.31365,-11.925145
18007,19.417062,-125.899640
18008,25.700079,33.251187
18009,-49.701696,-34.100068
18010,-31.540852,-80.590735
18011,18.926215,44.731377
18012,26.623561,44.526231
18013,11.209692,86.220236
18014,-35.371020,158.477555
18015,63.737457,-113.945707
18016,13.578782,-55.76522
18017,35.153003,66.17015
18018,-21.544305,-39.764439
18019,1.609197,-126.13144
18020,62.545984,-126.906025
18021,52.92409,83.902394
18022,88.965338,-141.377479
18023,-6.357208,-79.312412
18024,33.841869,-111.649550
18025,11.337633,-8.242193
18026,14.634997,103.186828
18027,-26.40937,-122.174365
18028,-43.339566,40.423085
18029,-28.435970,102.893681
18030,-76.720825,149.693710
18031,83.562684,94.240710
18032,20.294514,-83.485958
18033,19.759946,-122.339832
18034,-57.23813,34.590831
18035,-11.70292,138.357929
18036,-56.178390,-28.775717
18037,64.791627,-37.564320
18038,-6.852500,-1.352228
18039,-56.405454,8.251692
18040,-84.687821,-135.232338
18041,-19.276590,72.261910
18042,-4.320532,-40.201716
18043,-1.107722,148.992379
18044,3.592475,-136.935766
18045,-35.262452,-136.365959
18046,-4.511237,-139.132346
18047,-74.357736,19.21248
18048,64.539896,-15.677222
18049,-71.274465,177.22699
18050,71.995233,44.658262
18051,61.82440,103.572310
18052,-53.203171,-177.227886
18053,10.573633,-42.422556
18054,8.704467,5.13166
18055,3.923431,61.285444
18056,63.149314,48.935618
18057,74.304050,-180.76543
18058,63.742145,68.988441
18059,23.760515,67.912367
18060,-75.472674,-67.423771
18061,47.534672,-155.683608
18062,-35.135096,-80.705720
18063,34.556598,134.127104
18064,41.748410,171.360105
18065,56.492178,169.432293
18066,-52.465170,-101.476102
18067,90.164711,-80.647689
18068,30.469889,-106.673544
18069,-11.957948,-87.662178
18070,69.561232,161.787927
18071,43.652117,37.740768
18072,51.697317,-50.274032
18073,-60.293885,-40.702276
18074,-6.362156,162.502512
18075,24.617809,-179.910925
18076,-81.862333,-1.988554
18077,-14.229881,138.563690
18078,52.558091,-110.370898
18079,-26.662927,-14.394339
18080,-75.630447,76.589153
18081,82.179863,-12.497967
18082,18.408471,94.72078
18083,-14.48847,142.717593
18084,86.298652,-38.553263
18085,-15.293375,165.689902
18086,57.242250,153.309557
18087,55.858942,11.93015
18088,86.982661,90.636110
18089,30.178985,-108.77773
18090,-8.696349,113.687436
18091,-60.359437,-65.960198
18092,-46.366336,-80.449252
18093,-36.926928,-55.898396
18094,-64.684043,-140.552008
18095,-7.482359,35.382069
18096,30.394168,-2.662579
18097,66.672900,70.357950
18098,-57.610361,136.421860
18099,-85.603748,17.151713
18100,-55.158244,4.445598
18101,30.307118,99.912383
18102,86.309758,-117.862446
18103,-84.500461,13.357243
18104,-75.133008,-85.431999
18105,-40.830026,131.500527
18106,-30.18192,-121.497191
18107,-44.329775,53.264634
18108,-33.436706,-6.692977
18109,-29.840896,99.234058
18110,-47.230489,-97.321108
18111,46.811510,41.659066
18112,27.341765,92.747066
18113,88.851371,85.541331
18114,-70.315023,-27.981257
18115,19.181365,19.958210
18116,23.815499,90.30879
18117,10.488735,101.575684
18118,4.317338,91.736256
18119,0.391393,160.652163
18120,-78.365016,140.799281
18121,-7.219384,-44.868714
18122,-5.420998,-129.109414
18123,71.625023,-172.592064
18124,-86.766481,-159.777834
18125,-18.726240,18.121201
18126,-17.642936,18.287745
18127,-25.601323,28.48253
18128,-29.687096,162.133743
18129,-27.686809,80.11644
18130,50.293803,63.481108
18131,-13.638004,-28.566825
18132,-38.998965,-44.474864
18133,29.307554,-31.331159
18134,-15.661447,-163.395500
18135,-55.534657,-1.348223
18136,-54.809677,-166.211027
18137,-46.57461,97.170324
18138,-60.180059,-36.911842
18139,85.325717,-86.730102
18140,55.36564,-32.112703
18141,-12.75706,62.934517
18142,-86.825176,-166.820503
18143,-19.613271,158.195138
18144,5.808807,-137.134495
18145,-38.46836,-55.96354
18146,7.761899,-125.815015
18147,18.996493,145.550402
18148,-16.345992,89.703465
18149,90.891179,112.980107
18150,-86.657316,-106.38121
18151,83.405903,-176.364430
18152,51.869673,176.795360
18153,-76.712976,148.236652
18154,-4.437527,-45.530961
18155,-52.72116,-85.428430
18156,-55.636755,42.539420
18157,-85.107117,113.226403
18158,57.152731,116.284667
18159,48.324484,7.92205
18160,1.695584,35.891279
18161,78.13516,152.546032
18162,-12.94883,-17.256101
18163,-30.525227,76.380454
18164,-78.286569,-46.318718
18165,-43.198196,23.603906
18166,80.767915,-122.481486
18167,-28.630240,40.243618
18168,68.570634,20.526475
18169,-24.101202,-21.345231
18170,-39.598538,-0.28772
18171,-4.117775,79.130510
18172,5.516751,132.58962
18173,16.414264,50.455082
18174,49.905299,148.554205
18175,-22.879134,33.777282
18176,25.407591,-93.134016
18177,47.230906,-124.727878
18178,34.692329,-137.830422
18179,-60.460311,67.844834
18180,44.150999,104.441947
18181,-43.588150,14.153006
18182,-2.451974,-180.67411
18183,30.547183,-53.390255
18184,46.878849,4.113800
18185,-27.876264,149.822487
18186,74.28425,-154.554112
18187,-82.779849,60.40680
18188,-28.415285,3.624815
18189,-65.770832,-161.55643
18190,37.627520,26.879303
18191,45.594016,-132.293481
18192,85.694557,-47.218478
18193,-14.439226,45.814012
18194,-20.34794,-131.196962
18195,-3.800994,80.153431
18196,37.237889,-28.161713
18197,34.274334,-98.482062
18198,83.858776,126.68649
18199,40.399777,-84.844949
18200,-11.784698,48.221246
18201,45.472748,-9.411148
18202,-14.551557,10.974771
18203,4.667505,161.390160
18204,21.631249,16.940976
18205,39.323729,-54.609879
18206,-17.6093,143.721502
18207,10.190225,83.765897
18208,-34.584823,-108.260743
18209,-4.431830,175.438973
18210,-74.132057,-21.689537
18211,-54.182238,-98.37633
18212,-52.543005,-172.204124
18213,83.87719,-11.658634
18214,7.596435,-2.215658
18215,-39.677694,20.782590
18216,-58.525571,-143.945663
18217,13.949951,-57.21578
18218,-42.564707,-157.298040
18219,-44.993635,82.310242
18220,90.760910,-92.714555
18221,1.10847,-113.820017
18222,-89.534017,119.858399
18223,-13.286373,170.879047
18224,14.92371,23.757840
18225,-80.959191,-6.507581
18226,43.313773,-96.65509
18227,-23.897066,-165.40627
18228,40.461153,-160.353055
18229,-28.885494,-76.82551
18230,-56.680595,-132.896581
18231,-57.185587,-78.184273
18232,-80.82441,-29.361927
18233,-5.516980,-43.754803
18234,-34.897588,-105.588175
18235,59.997006,34.104500
18236,-22.471288,62.565957
18237,33.819889,-49.427468
18238,51.834091,-145.580230
18239,-28.430145,104.38776
18240,45.956791,-0.67659
18241,24.759359,-63.21601
18242,88.930795,0.47649
18243,-77.254296,59.776151
18244,83.433560,-121.613394
18245,77.651318,27.793039
18246,79.52413,70.776536
18247,-54.541556,-151.704959
18248,-86.971016,109.657388
18249,-89.264592,62.395538
18250,-66.957575,-42.961953
18251,36.193921,71.206986
18252,-62.529523,-13.414476
18253,51.249550,-136.667956
18254,-71.749937,18.37456
18255,14.359440,-10.768784
18256,-24.42645,-25.298116
18257,23.886266,66.805443
18258,-71.553412,87.75159
18259,-88.647145,68.649254
18260,28.713575,74.112335
18261,71.797490,-131.54245
18262,62.146008,-4.442510
18263,80.632745,162.24790
18264,42.448218,113.314563
18265,-11.850449,106.403846
18266,-73.395349,-16.640113
18267,-15.409546,143.631842
18268,24.847237,169.140104
18269,-78.536658,-126.503046
18270,-69.698412,-152.497343
18271,-68.29612,-134.290162
18272,-77.257440,-22.544626
18273,19.512120,-132.351888
18274,50.941388,-101.835415
18275,79.163754,176.602458
18276,51.173612,103.354482
18277,44.290856,32.963500
18278,2.407421,29.322072
18279,-73.364411,-161.618236
18280,-90.866554,-58.166363
18281,85.649845,78.133339
18282,75.960752,-89.491194
18283,53.634273,-31.288776
18284,-19.996460,53.771702
18285,26.278295,121.827726
18286,-90.313406,-52.727439
18287,-89.548303,-42.291477
18288,26.982142,-52.135410
18289,-62.539972,-67.101510
18290,79.567506,-168.688815
18291,7.370048,76.79942
18292,-59.154162,-1.873908
18293,-28.859455,120.958402
18294,70.515260,161.837116
18295,-13.894344,-38.976931
18296,65.839991,-112.386751
18297,58.103204,-107.885103
18298,-77.195233,140.705423
18299,0.396636,-29.914490
18300,12.254785,-91.239307
18301,-48.469149,-3.26742
18302,68.28829,120.307205
18303,-72.802140,43.807868
18304,-0.299194,-64.503045
18305,-18.600132,-33.891309
18306,5.624421,8.304190
18307,58.805174,-174.360067
18308,85.19513,111.761816
18309,27.973075,-165.683561
18310,44.245303,155.76786
18311,7.915944,157.642511
18312,-4.831225,49.49725
18313,-12.175207,32.668577
18314,-2.93648,162.868905
18315,5.223714,-37.219898
18316,-71.636657,-83.124599
18317,48.57552,-161.519199
18318,82.692833,-103.705889
18319,-75.616507,-81.871289
18320,60.656516,112.46585
18321,52.314942,160.28312
18322,-65.604338,-30.890100
18323,24.739843,80.680560
18324,-62.683073,39.84684
18325,63.955700,86.195745
18326,61.732850,-168.103095
18327,-82.683954,82.461953
18328,76.51708,-148.561831
18329,-89.802893,-145.592177
18330,-66.547470,-2.928556
18331,-43.463465,-46.952976
18332,-32.100220,124.668447
18333,-39.75936,174.844954
18334,40.100115,56.951006
18335,68.654369,-61.885874
18336,-53.697057,85.473726
18337,-55.20354,67.511383
18338,17.751907,-98.551245
18339,21.517106,13.938467
18340,58.697358,155.182564
18341,-64.711823,-107.439589
18342,4.423616,-7.310445
18343,16.434607,98.688043
18344,49.6660,-99.986059
18345,46.439502,-133.437917
18346,11.936524,158.31160
18347,76.364482,-14.300815
18348,54.859092,-37.398159
18349,-90.735379,57.469925
18350,16.753406,133.658331
18351,-45.5025,6.234803
18352,42.224625,-11.321864
18353,-75.813069,2.214877
18354,64.648513,-49.544267
18355,20.227643,78.946827
18356,-54.135706,179.13440
18357,79.314883,58.309216
18358,52.789357,146.107272
18359,-38.493588,151.885767
18360,-63.590935,162.162910
18361,-55.855377,164.891690
18362,-47.173894,15.366758
18363,-14.140512,146.280660
18364,25.218065,-67.475220
18365,-29.866617,76.861911
18366,-22.76414,-178.425267
18367,-43.946394,-100.147891
18368,34.439747,-108.363022
18369,-77.263781,147.395305
18370,71.138694,126.559422
18371,-65.326933,-13.946115
18372,89.757991,91.342105
18373,-84.685673,-67.372036
18374,-26.801297,72.353299
18375,86.742012,-114.984645
18376,3.896814,-110.889242
18377,-27.272474,-64.872273
18378,-78.270247,172.248073
18379,12.249160,107.963317
18380,58.414141,-81.355007
18381,-29.523962,-152.577305
18382,7.522738,-166.836115
18383,-52.850956,96.1605
18384,26.37418,-94.857012
18385,73.136127,23.994167
18386,86.671155,67.545172
18387,-18.714615,-161.662099
18388,7.204344,76.604326
18389,56.222005,157.280608
18390,57.219638,16.595225
18391,-79.380447,66.635254
18392,-90.503573,27.996864
18393,-23.706221,158.102087
18394,15.283520,-103.967848
18395,77.217685,-65.168486
18396,36.216050,60.354617
18397,-72.902103,-16.24925
18398,-68.264070,35.643668
18399,37.672592,54.329967
18400,54.642490,-173.886175
18401,86.333451,-35.689626
18402,-55.320048,-7.28640
18403,88.487970,153.187356
18404,42.127272,-25.588134
18405,-53.422266,12.668241
18406,-16.7595,106.822085
18407,27.599677,-5.9691
18408,41.884978,106.560496
18409,5.177875,-83.704096
18410,-60.886366,68.852019
18411,45.274616,-6.490288
18412,23.969307,7.178124
18413,51.953549,153.156558
18414,-55.955680,111.333656
18415,-36.78581,-123.65455
18416,85.533535,102.958863
18417,-4.88105,-69.988327
18418,1.462596,128.700064
18419,-14.461605,-18.263885
18420,26.375465,150.882188
18421,-27.554675,-81.644355
18422,-84.909857,128.590704
18423,2.111307,157.676015
18424,15.456154,-43.898488
18425,-56.962121,-20.982144
18426,16.873055,4.677639
18427,10.786328,-68.245852
18428,-5.904342,163.140890
18429,-65.419084,28.590108
18430,38.896527,26.309101
18431,34.221587,49.32527
18432,-56.944873,33.738941
18433,45.32073,141.116983
18434,-60.389655,-41.639474
18435,-35.327444,-172.480793
18436,-19.111531,152.477273
18437,80.188570,50.889895
18438,85.59480,33.760102
18439,77.956805,91.17433
18440,26.552607,-18.968473
18441,4.330736,-31.624872
18442,27.470438,-34.384254
18443,-75.155159,-142.488348
18444,85.871665,160.22820
18445,21.185115,18.403164
18446,-41.238380,126.414653
18447,68.740889,92.191528
18448,30.843069,74.532603
18449,-38.898135,-53.684376
18450,43.960028,166.397945
18451,-37.951048,-154.782391
18452,31.75993,23.45267
18453,16.407729,51.130804
18454,60.679167,25.23584
18455,39.809085,-37.64913
18456,-63.520479,5.588403
18457,57.552244,68.591094
18458,-72.452035,95.787380
18459,-61.242616,-25.765981
18460,-86.129667,169.325314
18461,-57.158006,156.777309
18462,-77.788135,-153.751501
18463,54.116043,92.900579
18464,-15.70382,-155.517518
18465,-27.710424,-141.460303
18466,24.523335,-173.844505
18467,-44.144017,11.658027
18468,7.209166,-37.108657
18469,-65.77061,56.420106
18470,33.923359,71.851881
18471,-37.961352,-7.213697
18472,78.273884,84.980643
18473,14.66746,24.723275
18474,58.87318,132.97429
18475,78.539928,49.601935
18476,89.793725,90.105109
18477,40.834073,171.708708
18478,22.85053,-107.133850
18479,-66.508075,-0.173021
18480,51.32009,-66.185561
18481,19.975322,55.449649
18482,-58.678817,-22.349480
18483,-25.597047,112.726065
18484,-83.413226,-17.211928
18485,-50.851450,-101.499533
18486,27.771537,-69.239166
18487,-65.802115,-21.846830
18488,-87.165164,-48.661161
18489,-21.643021,142.68025
18490,-65.177388,128.800350
18491,15.143732,-52.353792
18492,-66.804545,-71.647718
18493,-26.566110,-23.846577
18494,74.290127,129.573941
18495,-83.750265,-14.458387
18496,90.674132,-117.816159
18497,-72.275217,-102.46987
18498,15.187110,179.433449
18499,79.205581,-33.543485
18500,35.633339,180.938182
18501,-47.971555,56.622906
18502,-0.184814,155.177394
18503,64.653322,32.169973
18504,8.724279,-0.570589
18505,67.683164,152.158326
18506,-27.458512,-13.23526
18507,54.511318,-140.68035
18508,89.500714,-146.325747
18509,42.968209,61.851864
18510,-6.649462,143.660004
18511,79.364118,-160.657807
18512,-57.489599,77.105231
18513,-78.263451,61.326157
18514,-2.785726,150.9038
18515,-86.667098,-174.767087
18516,70.790907,-42.839340
18517,-25.352873,150.147882
18518,-18.167314,60.675996
18519,-89.3473,-100.533245
18520,-12.95609,-122.171694
18521,-54.36403,-63.198107
18522,64.704707,-34.264019
18523,-30.79717,-7.517647
18524,-50.462203,84.172597
18525,-58.880693,-51.316220
18526,17.928875,-128.123315
18527,-54.799982,-15.494107
18528,30.66231,-132.83796
18529,-35.513095,172.677907
18530,5.35847,-128.442081
18531,73.719061,64.694632
18532,78.692630,8.842362
18533,-84.894126,-63.437349
18534,-1.757939,-49.902262
18535,-66.697486,26.96490
18536,-60.96130,-133.168387
18537,2.660152,122.453218
18538,33.153497,9.677099
18539,65.141557,76.90501
18540,-72.225985,-73.569611
18541,90.288471,138.993121
18542,25.481259,127.270835
18543,78.77306,100.974907
18544,25.769225,-26.751478
18545,84.753883,-118.759163
18546,68.314484,-153.198671
18547,-40.558402,-3.464806
18548,-18.305357,-142.209693
18549,-16.50095,-160.582274
18550,63.482728,-139.475209
18551,76.718846,-11.133236
18552,-88.460612,126.778949
18553,-40.88913,-33.554475
18554,87.945925,-29.613516
18555,29.647666,-14.429560
18556,-43.671682,53.711916
18557,11.548354,-98.753736
18558,-49.160290,41.632725
18559,19.170244,91.924863
18560,16.757753,152.105719
18561,-61.64404,-119.398131
18562,-72.480112,-77.663990
18563,43.730767,-66.899107
18564,49.356139,-18.383244
18565,77.515332,-46.26376
18566,46.514502,-137.363757
18567,-8.560297,135.319140
18568,68.317162,52.270537
18569,-21.220503,7.592311
18570,-41.369812,-104.713673
18571,-76.465386,-123.494891
18572,-21.544736,-56.434847
18573,57.836028,154.928512
18574,-10.83057,-137.112856
18575,86.425615,59.28664
18576,46.880068,149.616606
18577,70.609231,55.95954
18578,88.954736,93.655790
18579,-78.851640,55.106674
18580,-65.175764,-141.424385
18581,73.870554,-32.925160
18582,49.240393,63.510951
18583,-66.427645,-142.519269
18584,82.785101,-173.779308
18585,78.616620,-163.131514
18586,-76.408579,158.635310
18587,55.567721,28.514202
18588,39.5883,-86.502726
18589,69.184307,154.8302
18590,24.596202,114.63130
18591,86.340731,134.601821
18592,22.587011,158.178632
18593,-84.280723,-125.822849
18594,-26.273839,123.212748
18595,-2.955160,-34.781173
18596,82.230613,-42.378801
18597,-28.645344,-168.930655
18598,-87.791013,-118.5833
18599,-67.550828,-149.653181
18600,70.579487,-104.168590
18601,80.95829,38.182404
18602,84.565490,161.989308
18603,-60.80987,-27.846356
18604,-28.71342,-86.651128
18605,-34.460049,-91.833062
18606,-62.51957,-159.754309
18607,34.414301,96.266587
18608,32.732201,178.209410
18609,80.694561,138.737028
18610,-37.130241,43.220208
18611,64.337112,178.129758
18612,-60.351173,-153.839263
18613,33.440613,70.49825
18614,63.504769,66.280389
18615,-16.936790,-170.911589
18616,36.478624,18.710841
18617,-89.368667,-49.72906
18618,-3.116069,40.44950
18619,53.813004,-114.125562
18620,-64.209829,99.350379
18621,-20.715355,151.216579
18622,-7.945950,-64.173936
18623,-90.992114,-28.263625
18624,77.541312,-21.509352
18625,-88.229910,18.513335
18626,15.701509,157.832285
18627,-30.600981,134.66938
18628,-47.188005,-152.623051
18629,36.559347,-131.507068
18630,84.652424,-92.857121
18631,22.745607,-170.696087
18632,-6.495369,-130.928466
18633,-33.778789,158.102062
18634,-16.514991,-144.419426
18635,44.332589,5.825566
18636,-66.172625,-147.677348
18637,-58.34039,-92.320517
18638,13.364528,-86.762718
18639,-55.383926,-119.533419
18640,-68.699264,122.9585
18641,13.364504,153.672763
18642,-28.355411,-132.795178
18643,-84.803342,106.4161
18644,48.498758,8.182710
18645,53.191920,-35.408598
18646,-32.625732,180.939268
18647,-86.548646,16.681723
18648,26.497772,-49.111357
18649,-11.57511,111.657903
18650,9.600355,-24.133967
18651,62.106119,-77.59915
18652,-65.87134,-166.19236
18653,44.636641,-180.410992
18654,77.681976,163.22326
18655,-46.728794,-29.312189
18656,48.310021,-107.838107
18657,-60.445681,-54.899445
18658,-70.761936,-73.468330
18659,-69.70585,146.175000
18660,17.964570,160.201837
18661,4.67489,-172.513976
18662,71.306436,-130.506767
18663,13.666016,44.790077
18664,22.968059,-95.515149
18665,13.45863,-150.780319
18666,0.88470,150.252832
18667,2.542141,-29.919827
18668,36.916153,129.970137
18669,-23.871967,-82.937157
18670,-61.112563,-116.982766
18671,33.146774,147.465286
18672,77.167785,-148.506940
18673,90.556981,-133.634901
18674,47.272731,-98.157777
18675,32.637126,-138.360037
18676,85.395337,-100.674807
18677,-78.266180,-26.692805
18678,24.462648,141.910788
18679,48.78696,-80.146584
18680,-86.767681,73.834096
18681,39.498497,-161.495727
18682,73.293220,63.669143
18683,33.499321,87.729887
18684,-4.567679,-59.561698
18685,-53.67061,74.234285
18686,-83.13418,-84.872527
18687,33.896587,-124.47062
18688,84.189870,174.420791
18689,45.924991,82.636203
18690,-84.677159,160.3820
18691,-34.731562,-1.12206
18692,-33.499511,98.567841
18693,80.968184,-131.869823
18694,-73.380372,-175.535831
18695,-13.942024,53.68166
18696,-9.77205,-127.999415
18697,-48.539918,-120.770306
18698,-55.790596,116.415679
18699,-23.713163,-3.630224
18700,-47.491192,-29.62768
18701,81.772640,-57.259384
18702,-19.461783,20.670676
18703,14.382018,-78.300057
18704,76.886752,-53.557626
18705,-81.488469,146.706021
18706,-7.371024,-158.934415
18707,-89.391643,114.338469
18708,-60.727615,-14.34269
18709,80.501924,12.132722
18710,-12.19935,-58.190446
18711,65.23528,-22.262333
18712,-82.595643,25.646831
18713,-32.517450,-138.924387
18714,-87.877904,-81.302530
18715,-65.967862,-67.290247
18716,42.14088,159.80005
18717,83.420473,29.822874
18718,17.676916,-37.774316
18719,-61.690066,95.138160
18720,-63.586887,98.747974
18721,9.140953,16.803051
18722,-10.675068,114.934473
18723,24.806072,11.356869
18724,-86.812066,-96.964758
18725,3.472420,-130.598191
18726,-44.326372,152.869851
18727,29.815548,-26.381704
18728,-90.14597,-158.806241
18729,33.661703,-52.392067
18730,15.644175,52.527528
18731,88.257049,72.69928
18732,32.914603,-35.860774
18733,-10.433979,32.97113
18734,-34.697379,-84.809766
18735,22.412911,-80.750541
18736,-55.869623,85.298222
18737,-34.741986,-18.492680
18738,77.822282,-155.88196
18739,7.738059,-138.596620
18740,16.571831,-167.794709
18741,-12.455306,180.626709
18742,-20.694667,-42.817634
18743,10.867043,-95.573005
18744,-74.761567,117.164886
18745,33.989336,116.351897
18746,-27.22863,30.849536
18747,31.30145,-87.109925
18748,-83.858230,173.375243
18749,-90.418579,172.914358
18750,73.929990,-52.460008
18751,-9.347388,51.473463
18752,45.296812,-173.646665
18753,-80.67568,-0.301640
18754,-14.465893,-19.924636
18755,-3.238393,40.546219
18756,-34.445977,-57.648465
18757,16.625231,-14.962614
18758,-63.964901,139.573104
18759,-70.98688,154.736398
18760,73.672308,-71.76827
18761,19.949727,58.589951
18762,-81.125669,134.844296
18763,-15.473217,-159.624702
18764,-36.487829,-125.111991
18765,24.269999,-157.286864
18766,-78.187840,104.998795
18767,19.246711,-160.364861
18768,-63.452828,-47.383480
18769,41.498996,-27.641607
18770,-36.573790,53.16824
18771,7.432206,111.789570
18772,-16.965711,5.208609
18773,-46.91806,50.228984
18774,77.907126,-81.27506
18775,-52.320979,-110.240727
18776,-28.809848,-37.855704
18777,-84.661453,99.136155
18778,63.592159,151.753498
18779,47.834583,127.312139
18780,33.299480,62.17153
18781,61.579369,73.132967
18782,-29.198731,-45.202508
18783,-25.462487,-8.159510
18784,85.461788,41.622893
18785,14.360608,138.544872
18786,51.587810,97.973524
18787,7.837239,-52.735669
18788,-25.801792,-156.503198
18789,82.87199,11.773811
18790,-61.913426,130.816029
18791,-41.244671,93.236891
18792,0.495519,128.259696
18793,-25.510106,136.346958
18794,-51.276196,71.471718
18795,55.833836,134.425615
18796,-4.6520,-19.368170
18797,1.97153,31.709397
18798,-57.693918,-89.246087
18799,-66.425522,26.865007
18800,-24.826924,86.653439
18801,-69.62991,131.380036
18802,40.740875,76.522284
18803,16.727315,86.680184
18804,71.893173,-69.466035
18805,-29.357129,117.513698
18806,18.623291,128.723664
18807,64.974015,-127.966929
18808,51.758147,-22.773725
18809,8.669151,-166.895006
18810,48.865236,145.635557
18811,73.953278,88.326110
18812,78.679137,-103.308013
18813,-16.21916,170.715162
18814,-81.269471,-67.506211
18815,55.271427,180.40306
18816,79.250027,39.802394
18817,6.34052,-143.945773
18818,78.566087,20.465088
18819,58.551915,50.354899
18820,-64.688699,121.652489
18821,-62.220657,-159.438323
18822,-39.913152,-103.534432
18823,-65.432813,-75.304941
18824,-5.243265,102.147846
18825,17.285924,166.882460
18826,-55.37437,-144.981529
18827,-37.148533,-98.41867
18828,-43.88614,-12.549012
18829,46.120418,140.249337
18830,88.455321,137.441029
18831,-60.448797,-94.471919
18832,-65.909638,118.128568
18833,36.455230,95.922467
18834,-15.555849,177.365164
18835,74.869980,-135.294494
18836,1.217166,14.86445
18837,5.491506,-142.823137
18838,88.897368,-71.816292
18839,-62.39303,-16.106536
18840,16.260547,-48.413574
18841,73.542467,-0.17195
18842,31.986636,-42.189839
18843,75.889123,-13.373988
18844,-17.295567,36.926065
18845,52.42873,54.839111
18846,-29.966536,109.774711
18847,-6.702323,141.65475
18848,84.820702,-36.785377
18849,31.472984,160.405556
18850,-42.359836,-128.263573
18851,-27.707142,176.331246
18852,69.689874,-77.531313
18853,6.312581,-105.663561
18854,-47.222270,-66.308348
18855,-36.707835,-81.531242
18856,75.281355,149.307627
18857,-25.248288,37.365773
18858,-90.408487,-34.856311
18859,-44.26737,-79.746042
18860,-82.706339,157.138036
18861,-78.258777,73.962038
18862,45.772181,39.23794
18863,-53.173448,40.255152
18864,19.619515,-135.700085
